DATE,vwretd,ewretx,totval,usdcnt
20050628,0.009693,0.009992,16474315500.00,6735
20050629,-0.000377,0.001346,16470735300.00,6740
20050630,-0.005901,-0.000962,16379346500.00,6746
20050701,0.003720,0.003072,16444487900.00,6743
20050705,0.008493,0.007519,16572753000.00,6740
20050706,-0.006066,-0.001789,16470132400.00,6740
20050707,0.002715,0.001349,16513678700.00,6740
20050708,0.011958,0.011368,16710043400.00,6738
20050711,0.007191,0.008982,16830069900.00,6738
20050712,0.002649,0.002536,16874124100.00,6738
20050713,-0.000214,-0.001111,16867976800.00,6737
20050714,0.000447,-0.001960,16874632600.00,6736
20050715,0.001000,0.001521,16891751200.00,6735
20050718,-0.004750,-0.002344,16811478500.00,6736
20050719,0.008029,0.008691,16946403200.00,6737
20050720,0.005585,0.007527,17037120600.00,6731
20050721,-0.006793,-0.004326,16922964000.00,6733
20050722,0.005734,0.007545,17015512800.00,6737
20050725,-0.004223,-0.003486,16943434600.00,6737
20050726,0.001937,0.003398,16976547400.00,6740
20050727,0.004465,0.002280,17048526100.00,6740
20050728,0.007127,0.007014,17166761400.00,6743
20050729,-0.006238,-0.000094,17064941900.00,6746
20050801,0.002078,0.002883,17093972100.00,6740
20050802,0.007238,0.005381,17217520000.00,6740
20050803,-0.000180,-0.000686,17211623200.00,6738
20050804,-0.007447,-0.006889,17084461900.00,6742
20050805,-0.008487,-0.007960,16942674300.00,6743
20050808,-0.003114,-0.004113,16882666800.00,6748
20050809,0.005458,0.000720,16977096700.00,6746
20050810,-0.000374,-0.001091,16967298900.00,6747
20050811,0.007422,0.005820,17087109900.00,6754
20050812,-0.005027,-0.004276,16990649500.00,6756
20050815,0.002584,0.002374,16995507500.00,6752
20050816,-0.011451,-0.009455,16801505300.00,6753
20050817,-0.000621,-0.000518,16789775400.00,6753
20050818,-0.002088,-0.003458,16754711400.00,6753
20050819,0.001963,0.002085,16784063100.00,6754
20050822,0.002572,0.003157,16827109100.00,6754
20050823,-0.002846,-0.000600,16778376000.00,6752
20050824,-0.004397,-0.001099,16706271300.00,6752
20050825,0.002226,0.002489,16742745800.00,6752
20050826,-0.006717,-0.005638,16631534300.00,6752
20050829,0.006143,0.003885,16732190700.00,6751
20050830,-0.002326,-0.001740,16679178800.00,6749
20050831,0.011704,0.011503,16915944500.00,6746
20050901,0.002395,0.002704,16952050000.00,6740
20050902,-0.003601,-0.001878,16890316900.00,6742
20050906,0.011804,0.008308,17086403100.00,6743
20050907,0.002850,0.003291,17131618300.00,6742
20050908,-0.003348,-0.002024,17073916800.00,6743
20050909,0.007809,0.005822,17204887000.00,6743
20050912,-0.000641,0.002085,17193079500.00,6741
20050913,-0.007076,-0.004885,17067119600.00,6741
20050914,-0.003386,-0.004315,17006477900.00,6738
20050915,-0.000044,-0.001421,17001804300.00,6737
20050916,0.007278,0.005481,17125486300.00,6739
20050919,-0.004308,-0.004164,17049432300.00,6733
20050920,-0.007402,-0.004878,16924197300.00,6732
20050921,-0.009359,-0.009331,16765091900.00,6735
20050922,0.002136,-0.001625,16799018100.00,6736
20050923,0.001564,0.003711,16825933600.00,6734
20050926,0.002419,0.003545,16866276300.00,6734
20050927,-0.000294,-0.000844,16862960300.00,6732
20050928,0.001010,-0.000908,16877376500.00,6734
20050929,0.008593,0.006439,17022232800.00,6737
20050930,0.002438,0.004943,17079651100.00,6740
20051003,0.000359,0.002557,17078594200.00,6735
20051004,-0.009659,-0.005342,16910667000.00,6735
20051005,-0.016797,-0.016555,16622018700.00,6734
20051006,-0.006278,-0.008824,16517431100.00,6732
20051007,0.004763,0.004586,16592243500.00,6734
20051010,-0.007354,-0.006311,16468358400.00,6733
20051011,-0.002660,-0.006726,16423534400.00,6732
20051012,-0.008149,-0.013460,16289470400.00,6732
20051013,-0.002073,-0.003393,16253133600.00,6731
20051014,0.009479,0.009427,16404191200.00,6730
20051017,0.003384,0.001965,16458641000.00,6729
20051018,-0.010903,-0.008340,16279925600.00,6728
20051019,0.014065,0.007819,16512447500.00,6729
20051020,-0.014752,-0.010581,16268543700.00,6730
20051021,0.003546,0.004958,16326782300.00,6729
20051024,0.016991,0.012247,16595653300.00,6728
20051025,-0.002063,-0.001759,16569857200.00,6728
20051026,-0.004559,-0.003475,16494326400.00,6730
20051027,-0.012109,-0.013742,16290407200.00,6734
20051028,0.015056,0.009675,16531649900.00,6739
20051031,0.009498,0.011777,16699604800.00,6737
20051101,-0.002208,-0.001951,16662236000.00,6736
20051102,0.012030,0.011764,16860874500.00,6733
20051103,0.004217,0.002750,16928230800.00,6736
20051104,-0.000369,0.000099,16921118800.00,6736
20051107,0.002347,0.002890,16954615200.00,6732
20051108,-0.003363,-0.003332,16891585500.00,6733
20051109,0.001959,0.002000,16927280300.00,6734
20051110,0.006975,0.001965,17037744900.00,6737
20051111,0.003481,0.003131,17098921200.00,6736
20051114,-0.000808,-0.002385,17083969600.00,6737
20051115,-0.004674,-0.007610,17002226100.00,6734
20051116,0.001544,-0.001242,17029327700.00,6744
20051117,0.010690,0.011006,17206204200.00,6744
20051118,0.004056,0.004739,17275305700.00,6745
20051121,0.006446,0.006292,17371210600.00,6745
20051122,0.005483,0.003951,17467735600.00,6745
20051123,0.003323,0.003095,17525257900.00,6748
20051125,0.002472,0.001804,17566123500.00,6748
20051128,-0.009953,-0.008428,17388515600.00,6744
20051129,0.000318,0.000497,17391380000.00,6747
20051130,-0.004119,0.002626,17357113700.00,6745
20051201,0.013266,0.011400,17585404200.00,6744
20051202,0.001039,0.001819,17609951400.00,6740
20051205,-0.002597,-0.002586,17557200900.00,6736
20051206,0.001563,0.001982,17586303700.00,6735
20051207,-0.004391,-0.003028,17506076900.00,6740
20051208,0.000351,0.002022,17511624500.00,6739
20051209,0.002604,0.004296,17555622800.00,6739
20051212,0.001395,0.001316,17577359400.00,6740
20051213,0.004149,-0.000083,17648210900.00,6739
20051214,0.003031,0.000734,17698136200.00,6740
20051215,-0.002831,-0.003484,17647358900.00,6739
20051216,-0.002413,-0.001103,17606591000.00,6743
20051219,-0.007145,-0.007428,17478858900.00,6744
20051220,0.000023,-0.001528,17477303300.00,6746
20051221,0.003791,0.005281,17535193000.00,6747
20051222,0.004622,0.005259,17612762000.00,6749
20051223,0.000984,0.003229,17616230000.00,6749
20051227,-0.009809,-0.007618,17443229600.00,6750
20051228,0.002854,0.002694,17488127600.00,6752
20051229,-0.002344,0.000010,17438339100.00,6750
20051230,-0.004415,0.000033,17375549600.00,6748
20060103,0.016406,0.010940,17626361100.00,6739
20060104,0.005523,0.007588,17718789600.00,6739
20060105,-0.000334,0.002901,17712009300.00,6734
20060106,0.009805,0.008932,17881128600.00,6734
20060109,0.004312,0.006999,17950109500.00,6728
20060110,0.000989,0.004268,17966638100.00,6728
20060111,0.003204,0.003076,18028657600.00,6728
20060112,-0.006278,-0.003027,17914818300.00,6728
20060113,0.001439,0.002882,17940894600.00,6726
20060117,-0.003421,-0.002886,17880048900.00,6727
20060118,-0.004248,-0.001862,17802666700.00,6728
20060119,0.007658,0.010463,17943656800.00,6726
20060120,-0.015943,-0.008894,17657860200.00,6729
20060123,0.003150,0.003405,17714286900.00,6726
20060124,0.004175,0.007583,17787831100.00,6727
20060125,-0.002227,-0.000237,17749486100.00,6727
20060126,0.008213,0.009438,17886733600.00,6727
20060127,0.007056,0.005287,18010939400.00,6729
20060130,0.001837,0.002748,18042550900.00,6723
20060131,-0.001529,0.002828,17999559800.00,6719
20060201,0.001468,0.002244,18010105700.00,6712
20060202,-0.008453,-0.006354,17855140300.00,6715
20060203,-0.004871,-0.002095,17772063300.00,6717
20060206,0.002139,0.002803,17809350600.00,6721
20060207,-0.010210,-0.009213,17627683900.00,6724
20060208,0.006765,0.003404,17742722200.00,6723
20060209,-0.001717,0.000011,17713818400.00,6723
20060210,0.000948,-0.001590,17730041600.00,6724
20060213,-0.004783,-0.006099,17642400100.00,6724
20060214,0.009486,0.006834,17808749800.00,6724
20060215,0.003464,0.004048,17869058900.00,6723
20060216,0.007797,0.007137,18005554400.00,6720
20060217,-0.000569,0.001212,17994694000.00,6721
20060221,-0.002572,-0.001812,17947878500.00,6719
20060222,0.006635,0.004784,18065385100.00,6719
20060223,-0.002801,-0.000427,18012683500.00,6720
20060224,0.002340,0.003717,18050688000.00,6721
20060227,0.003461,0.003029,18103946300.00,6718
20060228,-0.009851,-0.006872,17988632900.00,6718
20060301,0.009403,0.008976,18150110300.00,6716
20060302,-0.000446,0.000186,18140494400.00,6715
20060303,-0.001259,-0.001052,18118958100.00,6715
20060306,-0.007394,-0.005872,17978080400.00,6712
20060307,-0.005324,-0.009683,17868220000.00,6709
20060308,0.000706,-0.001101,17891045700.00,6717
20060309,-0.004217,-0.002015,17819816000.00,6724
20060310,0.007387,0.006471,17950755700.00,6724
20060313,0.002782,0.002422,17995097000.00,6722
20060314,0.010217,0.006527,18179127600.00,6724
20060315,0.005301,0.005936,18274059800.00,6720
20060316,0.001687,0.001874,18304115800.00,6723
20060317,0.001372,0.001683,18330549200.00,6723
20060320,-0.001418,0.000291,18304822900.00,6721
20060321,-0.006708,-0.007034,18181991100.00,6723
20060322,0.005976,0.006100,18290425000.00,6725
20060323,-0.001281,0.002506,18264497400.00,6724
20060324,0.002589,0.005974,18318554300.00,6725
20060327,-0.000986,0.000725,18301850500.00,6728
20060328,-0.005286,-0.002523,18204812600.00,6732
20060329,0.009242,0.010610,18369868100.00,6732
20060330,-0.000607,0.001378,18357378600.00,6732
20060331,-0.002621,0.003533,18309606900.00,6730
20060403,0.000840,-0.003297,18285065500.00,6721
20060404,0.005596,0.001827,18386780000.00,6720
20060405,0.004924,0.003917,18474300700.00,6720
20060406,-0.000825,0.000596,18456620900.00,6719
20060407,-0.009971,-0.006816,18274593700.00,6721
20060410,0.000103,-0.002379,18276000600.00,6719
20060411,-0.008218,-0.009675,18122948000.00,6720
20060412,0.001730,0.003125,18151294300.00,6721
20060413,0.001237,0.002731,18172141800.00,6723
20060417,-0.001500,-0.000995,18143107100.00,6723
20060418,0.017368,0.013816,18458159600.00,6723
20060419,0.004286,0.007645,18538668200.00,6722
20060420,-0.000820,-0.001661,18511135100.00,6722
20060421,0.000196,0.001201,18517645600.00,6722
20060424,-0.002941,-0.003088,18435064600.00,6723
20060425,-0.004011,-0.001155,18359471400.00,6723
20060426,0.002145,0.002177,18398649400.00,6726
20060427,0.001845,-0.001797,18429806600.00,6726
20060428,0.001336,0.003080,18447495800.00,6727
20060501,-0.003281,-0.002549,18387029500.00,6725
20060502,0.006042,0.004074,18497663100.00,6727
20060503,-0.003151,-0.000318,18432615100.00,6726
20060504,0.003972,0.004974,18503022100.00,6724
20060505,0.010548,0.007424,18705991000.00,6725
20060508,-0.000123,0.000446,18695393900.00,6731
20060509,0.000884,-0.000203,18711705600.00,6733
20060510,-0.001461,-0.003589,18679579500.00,6731
20060511,-0.013542,-0.015385,18421719100.00,6735
20060512,-0.012833,-0.013446,18180524000.00,6734
20060515,-0.001102,-0.008841,18158962600.00,6731
20060516,-0.001033,0.000340,18140371400.00,6732
20060517,-0.017065,-0.012983,17820973100.00,6731
20060518,-0.007167,-0.005575,17694324200.00,6732
20060519,0.004179,0.001859,17765862300.00,6733
20060522,-0.006254,-0.010997,17651476200.00,6734
20060523,-0.003447,-0.000295,17590202300.00,6733
20060524,-0.000251,-0.004206,17588223400.00,6731
20060525,0.013911,0.012553,17834739700.00,6733
20060526,0.006310,0.006485,17944769500.00,6733
20060530,-0.015230,-0.012915,17669814300.00,6737
20060531,0.009340,0.008082,17856804400.00,6738
20060601,0.012579,0.012197,18080281400.00,6739
20060602,0.002584,0.004323,18111963900.00,6738
20060605,-0.018875,-0.016469,17768627600.00,6735
20060606,-0.003566,-0.006314,17705585800.00,6733
20060607,-0.006568,-0.003885,17586324400.00,6734
20060608,-0.001106,-0.006373,17565595300.00,6736
20060609,-0.003265,-0.001890,17506620500.00,6736
20060612,-0.014845,-0.018188,17242716400.00,6730
20060613,-0.013068,-0.017208,17011855100.00,6727
20060614,0.005104,0.002974,17100899200.00,6730
20060615,0.023848,0.024425,17510087200.00,6729
20060616,-0.004451,-0.005186,17431885200.00,6735
20060619,-0.010177,-0.010806,17254260200.00,6752
20060620,-0.000519,-0.001092,17246689200.00,6753
20060621,0.011788,0.011247,17450638100.00,6754
20060622,-0.004869,-0.003005,17370772500.00,6766
20060623,0.000926,0.002333,17386209800.00,6772
20060626,0.005543,0.004755,17483083800.00,6777
20060627,-0.009672,-0.010062,17307745900.00,6784
20060628,0.004934,0.001677,17386693300.00,6783
20060629,0.023620,0.022107,17810908900.00,6789
20060630,0.001016,0.007758,17830180800.00,6793
20060703,0.007911,0.006166,17961261200.00,6782
20060705,-0.008493,-0.007940,17804433900.00,6781
20060706,0.002202,0.002072,17840368300.00,6782
20060707,-0.007512,-0.008878,17706339500.00,6780
20060710,0.000428,-0.002200,17712468600.00,6780
20060711,0.004158,0.003227,17783023500.00,6779
20060712,-0.010938,-0.010072,17589538200.00,6784
20060713,-0.014147,-0.014945,17338419700.00,6782
20060714,-0.005289,-0.006905,17245251300.00,6785
20060717,-0.003578,-0.006955,17182223500.00,6785
20060718,0.001632,0.000104,17210819900.00,6784
20060719,0.019847,0.019029,17551045300.00,6784
20060720,-0.011008,-0.013519,17357706200.00,6783
20060721,-0.008937,-0.010822,17203828800.00,6786
20060724,0.017719,0.015007,17508003200.00,6790
20060725,0.007591,0.006215,17641481200.00,6790
20060726,0.000335,0.000575,17646264100.00,6787
20060727,-0.005474,-0.005535,17548753800.00,6791
20060728,0.013051,0.011721,17785994300.00,6787
20060731,-0.000515,0.002405,17766489300.00,6786
20060801,-0.005261,-0.007698,17672675600.00,6786
20060802,0.006701,0.006753,17788902800.00,6787
20060803,0.002366,0.003732,17826979900.00,6786
20060804,-0.001169,-0.002001,17805574900.00,6785
20060807,-0.003005,-0.004364,17751122300.00,6786
20060808,-0.003901,-0.006236,17681907100.00,6785
20060809,-0.004165,-0.005392,17604353800.00,6786
20060810,0.003936,0.002474,17670913900.00,6784
20060811,-0.004552,-0.006535,17572195600.00,6786
20060814,0.000695,0.000233,17583371800.00,6788
20060815,0.014926,0.012912,17844244800.00,6789
20060816,0.009373,0.009899,18008574800.00,6790
20060817,0.001454,0.003134,18034129400.00,6792
20060818,0.002968,0.002901,18064052400.00,6790
20060821,-0.003124,-0.003415,18007619700.00,6790
20060822,0.001258,0.002672,18030032600.00,6790
20060823,-0.005159,-0.006149,17934973800.00,6788
20060824,0.001257,0.000645,17953301100.00,6789
20060825,-0.000292,0.001533,17947003200.00,6792
20060828,0.005565,0.005267,18045739500.00,6790
20060829,0.003015,0.006851,18093065500.00,6787
20060830,0.001335,0.005071,18110822500.00,6787
20060831,0.000892,0.003124,18104286800.00,6786
20060901,0.005059,0.003549,18196716200.00,6784
20060905,0.002570,0.004385,18239830200.00,6780
20060906,-0.011468,-0.012702,18028212800.00,6782
20060907,-0.005378,-0.005294,17930216300.00,6781
20060908,0.002437,0.001311,17969798000.00,6782
20060911,-0.001584,-0.004054,17941340300.00,6779
20060912,0.011411,0.011889,18145286700.00,6780
20060913,0.005111,0.006300,18233648100.00,6780
20060914,-0.002190,-0.001919,18193029500.00,6780
20060915,0.002145,0.001421,18230904400.00,6778
20060918,0.001524,0.001437,18253546800.00,6776
20060919,-0.003259,-0.003689,18193907000.00,6776
20060920,0.005183,0.004814,18286640000.00,6773
20060921,-0.004423,-0.003926,18209239100.00,6785
20060922,-0.003776,-0.005449,18142936400.00,6799
20060925,0.007915,0.004554,18286656000.00,6805
20060926,0.007254,0.003894,18419628300.00,6805
20060927,0.002109,0.003335,18454703900.00,6804
20060928,0.001863,0.001130,18489357200.00,6804
20060929,-0.002990,-0.002049,18424728400.00,6809
20061002,-0.003890,-0.005638,18323655400.00,6808
20061003,-0.000401,-0.003195,18315790900.00,6807
20061004,0.012363,0.010823,18538762500.00,6808
20061005,0.005072,0.008497,18629028200.00,6809
20061006,-0.003112,-0.001441,18561923900.00,6805
20061009,0.002159,0.003724,18602168400.00,6803
20061010,0.002247,0.002641,18643537300.00,6805
20061011,-0.003595,-0.002762,18574715800.00,6804
20061012,0.010567,0.012625,18770150500.00,6803
20061013,0.003346,0.005451,18834016400.00,6813
20061016,0.004362,0.007494,18916122500.00,6826
20061017,-0.004576,-0.004057,18829387300.00,6825
20061018,0.001011,0.000468,18850220300.00,6827
20061019,0.002379,0.004883,18894615800.00,6831
20061020,-0.000425,-0.002855,18888217000.00,6833
20061023,0.005418,0.001163,18995915200.00,6831
20061024,0.000818,0.000186,19011178900.00,6833
20061025,0.004353,0.004190,19086468800.00,6836
20061026,0.006477,0.006831,19210758300.00,6838
20061027,-0.008193,-0.005584,19042590500.00,6834
20061030,0.000333,0.001234,19048425200.00,6832
20061031,0.000053,0.000658,19076842400.00,6830
20061101,-0.008999,-0.010214,18902515500.00,6826
20061102,-0.000135,-0.003005,18898133700.00,6832
20061103,-0.000312,0.002826,18889010600.00,6833
20061106,0.011518,0.009308,19104243900.00,6831
20061107,0.001818,0.001195,19131071400.00,6831
20061108,0.003357,0.003800,19191961400.00,6836
20061109,-0.004640,-0.004029,19102878800.00,6837
20061110,0.002155,0.003611,19147942600.00,6836
20061113,0.002257,0.002800,19184543400.00,6834
20061114,0.006933,0.008002,19315808000.00,6835
20061115,0.004008,0.005456,19387917300.00,6836
20061116,0.001138,0.000128,19416682800.00,6835
20061117,0.000214,-0.001048,19418573500.00,6836
20061120,0.000481,0.001335,19404447400.00,6838
20061121,0.003124,0.003070,19466930600.00,6839
20061122,0.003000,0.003136,19524880600.00,6843
20061124,-0.001904,0.001622,19485557900.00,6843
20061127,-0.014745,-0.014171,19198567400.00,6842
20061128,0.003038,0.002629,19255154500.00,6845
20061129,0.009670,0.009594,19434497900.00,6841
20061130,0.001694,0.004385,19461563000.00,6838
20061201,-0.002826,-0.002726,19380586200.00,6837
20061204,0.009992,0.009308,19554711400.00,6836
20061205,0.003862,0.003566,19630140100.00,6835
20061206,-0.001081,0.000011,19604903600.00,6836
20061207,-0.003428,-0.001391,19534164800.00,6833
20061208,0.001159,0.000410,19556923200.00,6834
20061211,0.001969,0.000884,19595117200.00,6835
20061212,-0.002021,-0.003585,19555226200.00,6832
20061213,0.001191,-0.000051,19579754100.00,6831
20061214,0.007678,0.004384,19729594800.00,6836
20061215,0.000016,-0.000628,19728151200.00,6839
20061218,-0.004988,-0.007214,19629787400.00,6846
20061219,0.001873,-0.000117,19666413300.00,6843
20061220,-0.000615,0.002092,19649530400.00,6844
20061221,-0.003813,-0.001436,19567798100.00,6850
20061222,-0.004549,-0.000694,19478402300.00,6851
20061226,0.004335,0.004091,19561945900.00,6854
20061227,0.007793,0.008230,19706943200.00,6854
20061228,-0.001042,-0.000511,19684983000.00,6853
20061229,-0.004516,-0.001175,19619322200.00,6851
20070103,-0.001338,-0.000273,19585810700.00,6843
20070104,0.000549,0.000575,19591206800.00,6838
20070105,-0.007297,-0.009830,19448486000.00,6838
20070108,0.002568,0.001693,19494054900.00,6841
20070109,0.000006,0.000260,19494147500.00,6839
20070110,0.002093,0.001163,19526336300.00,6834
20070111,0.007322,0.007652,19668619700.00,6834
20070112,0.006142,0.006794,19786823000.00,6842
20070116,0.000297,0.000544,19789292700.00,6843
20070117,-0.000608,-0.000139,19775748800.00,6842
20070118,-0.004686,-0.007375,19684153100.00,6842
20070119,0.004348,0.005323,19771319900.00,6843
20070122,-0.005379,-0.004381,19665085500.00,6844
20070123,0.005216,0.006187,19768821000.00,6843
20070124,0.008798,0.006903,19939876600.00,6847
20070125,-0.010735,-0.007889,19726249800.00,6846
20070126,0.000090,0.003026,19724028000.00,6850
20070129,0.000150,0.003336,19721072800.00,6847
20070130,0.005761,0.005045,19829580700.00,6846
20070131,0.006358,0.003472,19944053500.00,6843
20070201,0.006258,0.006337,20060317100.00,6845
20070202,0.001257,0.002276,20084225100.00,6868
20070205,-0.000608,-0.001117,20069201700.00,6856
20070206,0.001509,0.003167,20102029700.00,6854
20070207,0.002194,0.003624,20138335200.00,6868
20070208,-0.000426,0.000988,20130212800.00,6869
20070209,-0.006912,-0.004933,19993189300.00,6873
20070212,-0.003886,-0.002953,19893296500.00,6873
20070213,0.008049,0.005090,20050185100.00,6872
20070214,0.007231,0.004547,20188568400.00,6872
20070215,0.001732,0.001407,20217998100.00,6874
20070216,0.000511,0.002593,20227963400.00,6880
20070220,0.003573,0.005941,20299656300.00,6879
20070221,-0.000293,0.001616,20293017000.00,6877
20070222,-0.000379,0.002212,20280114400.00,6874
20070223,-0.002574,0.000056,20237031800.00,6887
20070226,-0.001268,-0.001145,20209941100.00,6894
20070227,-0.034119,-0.031302,19519055000.00,6891
20070228,0.004744,0.003754,19605264100.00,6891
20070301,-0.002843,-0.004992,19586251200.00,6889
20070302,-0.012476,-0.011535,19337827600.00,6891
20070305,-0.012010,-0.017204,19096612900.00,6889
20070306,0.016740,0.017657,19415103100.00,6889
20070307,-0.001349,-0.000070,19385600100.00,6887
20070308,0.007245,0.005518,19527967100.00,6887
20070309,0.001632,0.001691,19560126800.00,6888
20070312,0.003138,0.003971,19622158000.00,6889
20070313,-0.020154,-0.017793,19221459900.00,6897
20070314,0.005427,0.002182,19324834200.00,6897
20070315,0.004778,0.006020,19415858500.00,6896
20070316,-0.003606,-0.003212,19346380700.00,6898
20070319,0.011056,0.007376,19558464700.00,6901
20070320,0.006794,0.005593,19665595600.00,6901
20070321,0.016761,0.011947,19995095400.00,6901
20070322,-0.000141,0.002346,19965544900.00,6900
20070323,0.001713,0.002236,19999177500.00,6900
20070326,0.000555,-0.000055,20009057000.00,6908
20070327,-0.005696,-0.004908,19891890100.00,6904
20070328,-0.007002,-0.004751,19750589000.00,6904
20070329,0.003513,0.001934,19810324300.00,6910
20070330,-0.000365,0.002428,19860565600.00,6912
20070402,0.003037,0.001973,19869817700.00,6907
20070403,0.008915,0.006603,20037807200.00,6910
20070404,0.001478,0.001164,20078247600.00,6911
20070405,0.003628,0.003144,20145296500.00,6913
20070409,0.000584,0.000826,20155756400.00,6911
20070410,0.002692,0.002396,20203080300.00,6910
20070411,-0.005864,-0.004394,20082740300.00,6914
20070412,0.006386,0.005620,20210878400.00,6915
20070413,0.003735,0.005141,20284154400.00,6913
20070416,0.010487,0.009216,20496873200.00,6909
20070417,0.001030,-0.000915,20517938800.00,6912
20070418,0.000311,-0.000926,20525937200.00,6910
20070419,-0.002812,-0.004230,20476789900.00,6913
20070420,0.009344,0.007857,20653808400.00,6911
20070423,-0.001728,-0.000708,20613726600.00,6907
20070424,-0.000741,-0.001131,20601951300.00,6906
20070425,0.009470,0.005052,20794242400.00,6909
20070426,-0.000595,-0.000207,20782774100.00,6911
20070427,-0.000789,-0.001732,20763378700.00,6916
20070430,-0.009282,-0.008668,20591721200.00,6916
20070501,0.001749,-0.000869,20626691800.00,6914
20070502,0.008276,0.009043,20794163900.00,6911
20070503,0.003886,0.001926,20875237400.00,6912
20070504,0.002895,0.002482,20936276700.00,6914
20070507,0.002600,0.000795,20988650800.00,6917
20070508,-0.001403,-0.002122,20955337000.00,6915
20070509,0.003691,0.002901,21029242100.00,6913
20070510,-0.013744,-0.013039,20739541900.00,6915
20070511,0.010361,0.007987,20950335700.00,6933
20070514,-0.002703,-0.004694,20891307500.00,6938
20070515,-0.001860,-0.006225,20851849400.00,6939
20070516,0.007337,0.002421,21000065800.00,6941
20070517,-0.000512,-0.002071,20988815500.00,6942
20070518,0.006785,0.005619,21131912900.00,6944
20070521,0.003249,0.005960,21199803500.00,6942
20070522,0.000937,0.003977,21218843500.00,6941
20070523,-0.000932,-0.000950,21200196300.00,6940
20070524,-0.011308,-0.011322,20959760400.00,6943
20070525,0.006387,0.006396,21095121700.00,6947
20070529,0.003050,0.004783,21155780300.00,6951
20070530,0.008239,0.004205,21321546700.00,6950
20070531,0.001606,0.004487,21313415600.00,6953
20070601,0.005135,0.005339,21419334600.00,6949
20070604,0.002104,0.002481,21461228900.00,6946
20070605,-0.005316,-0.003590,21345846400.00,6944
20070606,-0.009360,-0.007409,21143169400.00,6947
20070607,-0.018105,-0.014345,20758860800.00,6947
20070608,0.010780,0.006314,20985666000.00,6944
20070611,0.001116,0.000169,21006733000.00,6945
20070612,-0.010821,-0.010383,20777156600.00,6944
20070613,0.014158,0.008333,21065295800.00,6945
20070614,0.005360,0.004874,21172475000.00,6945
20070615,0.007418,0.007872,21326228700.00,6946
20070618,-0.000898,0.000140,21305009300.00,6938
20070619,0.001782,0.002853,21328764300.00,6939
20070620,-0.012706,-0.008408,21057572600.00,6923
20070621,0.005398,0.002304,21169137000.00,6923
20070622,-0.010740,-0.005951,20949643200.00,6939
20070625,-0.004829,-0.006499,20847040600.00,6937
20070626,-0.004021,-0.003186,20762134600.00,6941
20070627,0.009350,0.007730,20958447500.00,6941
20070628,0.000736,0.002286,20974986200.00,6953
20070629,-0.000739,0.000087,20948255300.00,6957
20070702,0.011414,0.008417,21177159000.00,6954
20070703,0.003443,0.002134,21241407100.00,6959
20070705,0.001215,0.001610,21266400400.00,6961
20070706,0.004468,0.003859,21361516300.00,6960
20070709,0.001553,0.002147,21388257700.00,6958
20070710,-0.013593,-0.010494,21096756500.00,6960
20070711,0.005071,0.002316,21201707400.00,6960
20070712,0.017514,0.010573,21572254800.00,6959
20070713,0.003170,0.001046,21628071400.00,6957
20070716,-0.003056,-0.004484,21561017700.00,6956
20070717,-0.000064,0.000032,21559199400.00,6956
20070718,-0.001562,-0.003599,21524224500.00,6953
20070719,0.004847,0.005530,21624432300.00,6955
20070720,-0.011679,-0.009288,21371868600.00,6954
20070723,0.003035,-0.000505,21437315200.00,6955
20070724,-0.020135,-0.019065,21005368100.00,6956
20070725,0.002672,-0.002506,21055361700.00,6954
20070726,-0.023859,-0.021934,20552825000.00,6955
20070727,-0.014757,-0.010765,20246711900.00,6958
20070730,0.009317,0.004386,20436300500.00,6962
20070731,-0.010143,-0.003890,20203332100.00,6963
20070801,0.004114,-0.005803,20282002700.00,6959
20070802,0.005966,0.004035,20401276500.00,6963
20070803,-0.025944,-0.022662,19868409500.00,6964
20070806,0.018013,0.000259,20223511200.00,6963
20070807,0.006577,0.005401,20356530400.00,6961
20070808,0.015606,0.017598,20671140200.00,6963
20070809,-0.026888,-0.015578,20112829500.00,6966
20070810,-0.000469,-0.001019,20105111600.00,6969
20070813,-0.000555,-0.001918,20086736600.00,6971
20070814,-0.019068,-0.017548,19703856800.00,6973
20070815,-0.015670,-0.016858,19387891800.00,6973
20070816,0.001849,-0.003973,19422280700.00,6972
20070817,0.024410,0.021019,19895038700.00,6970
20070820,0.001614,0.003978,19923126900.00,6965
20070821,0.002145,0.003139,19963932800.00,6960
20070822,0.013032,0.013290,20223357400.00,6962
20070823,-0.001611,-0.002765,20190159900.00,6965
20070824,0.012342,0.009721,20438928900.00,6966
20070827,-0.008307,-0.004730,20258805100.00,6960
20070828,-0.023434,-0.018356,19784207300.00,6961
20070829,0.021811,0.016457,20209932900.00,6961
20070830,-0.003810,-0.002077,20131699800.00,6961
20070831,0.012299,0.011998,20380196000.00,6959
20070904,0.011092,0.007940,20601066600.00,6953
20070905,-0.010081,-0.007708,20387670700.00,6953
20070906,0.004420,0.003894,20474237500.00,6953
20070907,-0.016224,-0.012469,20134267700.00,6950
20070910,-0.002909,-0.005729,20075432900.00,6950
20070911,0.013507,0.009595,20346349300.00,6952
20070912,0.000216,-0.002287,20345296300.00,6951
20070913,0.007386,0.001651,20492174400.00,6948
20070914,0.001266,0.001996,20518175100.00,6949
20070917,-0.005816,-0.007241,20394949700.00,6945
20070918,0.029282,0.023084,20992439500.00,6945
20070919,0.005785,0.008177,21112573000.00,6942
20070920,-0.005199,-0.004100,21000479800.00,6939
